0.0406 	0.0178 	0.0400 	0.0284 	0.1090 	0.1062 	0.1735 	0.1496 	0.0706 	0.0528 	0.1196 	0.0918 
0.0554 	0.0358 	0.0317 	0.0331 	0.0912 	0.0412 	0.1512 	0.2012 	0.0770 	0.0608 	0.1458 	0.0756 
0.0453 	0.0077 	0.0248 	0.0313 	0.0605 	0.0771 	0.2184 	0.1688 	0.1032 	0.0661 	0.1201 	0.0767 
0.0615 	0.0402 	0.0268 	0.0358 	0.0872 	0.1101 	0.1885 	0.1001 	0.0867 	0.0694 	0.1076 	0.0860 
0.0463 	0.0236 	0.0396 	0.0422 	0.0980 	0.1004 	0.1133 	0.1554 	0.0780 	0.0763 	0.1059 	0.1210 
0.0539 	0.0333 	0.0354 	0.0292 	0.1231 	0.0972 	0.1500 	0.1437 	0.0703 	0.0766 	0.0780 	0.1092 
0.0612 	0.0445 	0.0394 	0.0352 	0.1060 	0.1132 	0.1229 	0.1391 	0.0676 	0.0668 	0.0863 	0.1179 
0.0588 	0.0395 	0.0446 	0.0430 	0.1043 	0.1103 	0.1127 	0.1352 	0.0741 	0.0605 	0.1005 	0.1164 
0.0486 	0.0225 	0.0430 	0.0277 	0.1042 	0.0905 	0.1371 	0.1868 	0.0569 	0.0927 	0.0893 	0.1006 
0.0501 	0.0099 	0.0367 	0.0327 	0.1004 	0.0889 	0.1267 	0.1765 	0.0785 	0.0884 	0.0981 	0.1130 
0.0527 	0.0119 	0.0385 	0.0288 	0.0940 	0.1060 	0.1360 	0.1628 	0.0704 	0.0930 	0.0999 	0.1060 
0.0426 	0.0223 	0.0379 	0.0302 	0.1026 	0.1045 	0.1280 	0.1719 	0.0691 	0.0840 	0.0949 	0.1119 
0.0627 	0.0123 	0.0406 	0.0374 	0.0901 	0.0980 	0.1353 	0.1609 	0.0661 	0.0857 	0.0896 	0.1213 
0.0532 	0.0195 	0.0421 	0.0305 	0.0976 	0.0960 	0.1310 	0.1824 	0.0642 	0.0908 	0.0893 	0.1033 
0.0463 	0.0218 	0.0337 	0.0346 	0.0949 	0.1035 	0.1320 	0.1672 	0.0689 	0.0839 	0.0881 	0.1252 
0.0525 	0.0209 	0.0399 	0.0363 	0.0945 	0.0950 	0.1283 	0.1707 	0.0617 	0.0913 	0.0939 	0.1150 
0.0479 	0.0333 	0.0409 	0.0348 	0.0867 	0.1028 	0.1251 	0.1814 	0.0666 	0.0749 	0.0825 	0.1229 
0.0394 	0.0306 	0.0712 	0.1315 	0.0731 	0.0872 	0.1123 	0.1556 	0.0537 	0.0668 	0.0736 	0.1049 
0.0589 	0.0250 	0.0568 	0.0875 	0.0901 	0.0912 	0.1221 	0.1538 	0.0533 	0.0852 	0.0759 	0.1003 
0.0708 	0.0208 	0.0422 	0.0342 	0.0920 	0.1024 	0.1235 	0.1680 	0.0627 	0.0937 	0.0849 	0.1049 
0.0512 	0.0320 	0.0375 	0.0389 	0.0857 	0.1005 	0.1297 	0.1782 	0.0572 	0.0888 	0.0863 	0.1140 
0.0495 	0.0233 	0.0808 	0.0579 	0.0804 	0.0903 	0.1152 	0.1766 	0.0569 	0.0859 	0.0803 	0.1031 
0.0821 	0.0097 	0.1023 	0.1028 	0.0701 	0.0838 	0.1092 	0.1463 	0.0485 	0.0861 	0.0636 	0.0955 
0.0530 	0.0317 	0.0412 	0.0380 	0.0888 	0.0991 	0.1197 	0.1661 	0.0691 	0.0923 	0.0804 	0.1205 
0.0517 	0.0287 	0.0379 	0.0442 	0.0919 	0.0982 	0.1278 	0.1674 	0.0447 	0.0913 	0.0899 	0.1263 
0.0729 	0.0164 	0.0420 	0.0368 	0.0875 	0.0938 	0.1309 	0.1765 	0.0543 	0.0938 	0.0832 	0.1119 
0.0447 	0.0404 	0.0356 	0.0353 	0.0849 	0.0997 	0.1266 	0.1752 	0.0642 	0.0873 	0.0876 	0.1183 
0.0383 	0.0402 	0.0377 	0.0434 	0.0816 	0.1005 	0.1318 	0.1731 	0.0519 	0.0924 	0.0875 	0.1215 
0.0610 	0.0209 	0.0330 	0.0408 	0.0838 	0.0973 	0.1251 	0.1866 	0.0487 	0.0888 	0.0952 	0.1188 
0.0514 	0.0342 	0.0421 	0.0343 	0.0967 	0.0986 	0.1203 	0.1678 	0.0534 	0.0912 	0.0873 	0.1227 
0.0453 	0.0431 	0.0355 	0.0340 	0.0873 	0.1013 	0.1282 	0.1721 	0.0580 	0.0878 	0.0809 	0.1265 
0.0413 	0.0444 	0.0320 	0.0347 	0.0828 	0.0990 	0.1306 	0.1780 	0.0549 	0.0959 	0.0809 	0.1254 
0.0725 	0.0267 	0.0309 	0.0310 	0.0830 	0.0964 	0.1336 	0.1677 	0.0651 	0.0880 	0.0850 	0.1202 
0.0485 	0.0297 	0.0281 	0.0347 	0.0821 	0.0983 	0.1305 	0.1685 	0.0651 	0.0990 	0.0858 	0.1297 
0.0432 	0.0287 	0.0354 	0.0386 	0.0874 	0.0936 	0.1327 	0.1677 	0.0596 	0.1018 	0.0908 	0.1204 
0.0441 	0.0404 	0.0403 	0.0322 	0.0860 	0.0877 	0.1381 	0.1794 	0.0631 	0.0983 	0.0790 	0.1115 
0.2301 	0.0031 	0.0429 	0.1053 	0.1166 	0.3088 	0.1513 	0.0153 	0.0072 	0.0051 	0.0061 	0.0082
