0.0328 	0.0258 	0.0416 	0.0268 	0.1031 	0.0817 	0.1166 	0.2082 	0.0791 	0.0708 	0.1150 	0.0984 
0.0289 	0.0065 	0.0556 	0.0556 	0.1257 	0.0542 	0.2211 	0.0751 	0.0650 	0.1055 	0.1561 	0.0506 
0.0385 	0.0448 	0.0308 	0.0276 	0.0878 	0.0704 	0.2072 	0.1311 	0.0605 	0.0971 	0.1064 	0.0978 
0.0330 	0.0406 	0.0454 	0.0245 	0.1142 	0.0910 	0.1334 	0.1472 	0.0807 	0.0696 	0.1171 	0.1034 
0.0576 	0.0358 	0.0393 	0.0329 	0.1107 	0.1077 	0.1218 	0.1345 	0.0746 	0.0656 	0.1047 	0.1149 
0.0392 	0.0405 	0.0349 	0.0239 	0.0955 	0.0815 	0.1345 	0.2143 	0.0733 	0.0647 	0.1013 	0.0962 
0.0782 	0.0380 	0.0370 	0.0346 	0.0952 	0.0946 	0.1457 	0.1573 	0.0660 	0.0544 	0.0968 	0.1020 
0.0856 	0.0300 	0.0334 	0.0293 	0.1043 	0.1073 	0.1224 	0.1526 	0.0724 	0.0514 	0.0967 	0.1145 
0.0441 	0.0375 	0.0359 	0.0247 	0.0999 	0.0956 	0.1376 	0.1719 	0.0624 	0.0780 	0.0926 	0.1196 
0.0525 	0.0285 	0.0410 	0.0294 	0.1087 	0.0976 	0.1308 	0.1510 	0.0674 	0.0762 	0.1087 	0.1082 
0.0539 	0.0268 	0.0314 	0.0304 	0.1080 	0.0994 	0.1389 	0.1700 	0.0656 	0.0801 	0.0988 	0.0967 
0.0407 	0.0311 	0.0361 	0.0288 	0.1054 	0.1011 	0.1378 	0.1684 	0.0745 	0.0842 	0.0827 	0.1093 
0.0433 	0.0282 	0.0318 	0.0292 	0.1027 	0.0977 	0.1321 	0.1540 	0.0690 	0.0880 	0.1063 	0.1177 
0.0493 	0.0227 	0.0344 	0.0291 	0.0997 	0.0979 	0.1405 	0.1441 	0.0626 	0.0871 	0.1033 	0.1295 
0.0366 	0.0257 	0.0394 	0.0317 	0.0916 	0.0950 	0.1360 	0.1356 	0.0687 	0.1004 	0.1046 	0.1347 
0.0351 	0.0193 	0.0417 	0.0351 	0.1004 	0.0987 	0.1269 	0.1466 	0.0764 	0.0924 	0.1092 	0.1179 
0.0393 	0.0404 	0.0736 	0.0668 	0.0891 	0.0926 	0.1162 	0.1364 	0.0632 	0.0796 	0.0837 	0.1190 
0.0464 	0.0243 	0.0370 	0.0290 	0.1041 	0.0913 	0.1292 	0.1541 	0.0650 	0.0920 	0.1094 	0.1183 
0.0442 	0.0368 	0.0321 	0.0343 	0.0941 	0.0956 	0.1288 	0.1772 	0.0667 	0.0835 	0.0869 	0.1197 
0.0400 	0.0318 	0.1044 	0.0949 	0.0747 	0.0817 	0.1096 	0.1552 	0.0614 	0.0749 	0.0819 	0.0895 
0.0358 	0.0318 	0.0384 	0.0295 	0.0913 	0.0977 	0.1267 	0.1635 	0.0699 	0.0884 	0.0951 	0.1319 
0.0415 	0.0379 	0.0345 	0.0295 	0.1019 	0.0948 	0.1319 	0.1594 	0.0610 	0.0838 	0.0946 	0.1292 
0.0496 	0.0288 	0.0314 	0.0275 	0.1024 	0.0988 	0.1275 	0.1634 	0.0660 	0.0990 	0.0875 	0.1181 
0.0411 	0.0356 	0.0371 	0.0274 	0.1070 	0.0885 	0.1228 	0.1542 	0.0649 	0.0840 	0.0892 	0.1480 
0.0423 	0.0276 	0.0355 	0.0305 	0.1038 	0.0999 	0.1372 	0.1701 	0.0734 	0.0888 	0.0954 	0.0954 
0.0433 	0.0333 	0.0350 	0.0263 	0.0926 	0.0986 	0.1367 	0.1714 	0.0733 	0.0814 	0.0999 	0.1080 
0.0581 	0.0279 	0.0369 	0.0280 	0.0871 	0.1024 	0.1219 	0.1520 	0.0801 	0.0851 	0.0923 	0.1282 
0.0562 	0.0254 	0.0309 	0.0298 	0.0942 	0.0970 	0.1352 	0.1498 	0.0748 	0.0834 	0.1025 	0.1208 
0.0449 	0.0402 	0.0299 	0.0332 	0.0853 	0.0837 	0.1485 	0.1798 	0.0709 	0.0864 	0.0912 	0.1061 
0.0311 	0.0316 	0.0370 	0.0237 	0.1038 	0.0938 	0.1273 	0.1638 	0.0899 	0.0923 	0.0944 	0.1114 
0.0333 	0.0360 	0.0349 	0.0281 	0.0948 	0.0966 	0.1240 	0.1711 	0.0760 	0.0848 	0.1001 	0.1203 
0.0336 	0.0460 	0.0357 	0.0295 	0.0940 	0.0971 	0.1334 	0.1750 	0.0778 	0.0790 	0.0951 	0.1039 
0.1641 	0.0168 	0.0325 	0.0260 	0.0817 	0.0922 	0.1098 	0.1425 	0.0625 	0.0809 	0.1063 	0.0844 
0.0541 	0.0268 	0.0296 	0.0291 	0.0980 	0.0899 	0.1347 	0.1634 	0.0657 	0.0933 	0.0896 	0.1257 
0.0344 	0.0417 	0.0329 	0.0271 	0.1042 	0.0809 	0.1404 	0.1572 	0.0741 	0.0790 	0.1052 	0.1228 
0.1084 	0.0328 	0.0349 	0.0277 	0.0887 	0.0867 	0.1332 	0.1505 	0.0719 	0.0668 	0.0977 	0.1007 
0.0000 	0.0000 	0.0000 	0.1923 	0.5385 	0.0385 	0.0000 	0.0769 	0.0000 	0.0000 	0.1538 	0.0000 
